,sentence,word_labels
287,IITTALA | MEDIUM SERVING SPOON | COLLECTIVE TOOLS IITTALA | MEDIUM SERVING SPOON | COLLECTIVE TOOLS IITTALA | MEDIUM SERVING SPOON | COLLECTIVE TOOLS,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
288,SOH MELBOURNE | SOY WAX CANDLE | GRACE LE ROSE MATT WHITE SOH MELBOURNE | SOY WAX CANDLE | GRACE LE ROSE MATT WHITE SOH MELBOURNE | SOY WAX CANDLE | GRACE LE ROSE MATT WHITE,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
289,ECOYA HAND + BODY WASH REFILL 1L | BUNDLE X2 | SWEET PEA + JASMINE ECOYA HAND + BODY WASH REFILL 1L | BUNDLE X3 | SWEEET PEA + JASMINE ECOYA HAND + BODY WASH REFILL 1L | BUNDLE X3 | SWEEET PEA + JASMINE,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
290,"ECOYA HAND + BODY WASH REFILL 1L | BUNDLE X3 | FRENCH PEAR The Shirokaratsu Small Dish is from the beautiful Shirokaratsu collection. The ceramic tableware range is a high quality collection, made in Japan with a modern rustic style. The neutral palette of this plate will compliment a variety of interior styles and table settings.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
291,"SHIROKARATSU LARGE DISH BUNDLE X5 | NATURAL | 19CM The Shirokaratsu Large Dish is from the beautiful Shirokaratsu collection. The ceramic tableware range is a high quality collection, made in Japan with a modern rustic style. The neutral palette of this plate will compliment a variety of interior styles and table settings.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
292,NOMAD AT HOME | DESIGNING THE HOME MORE TRAVELED | HILARY ROBERTSON Everyday eating with special occasion energy - from the Ottolenghi protégé shaking up the food world.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
293,Versailles 2 Drawer Console Table Join our mailing list and you might be lucky enough to win one of our monthly prize £50 gift vouchers.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
294,Milan Low Bookcase Join our mailing list and you might be lucky enough to win one of our monthly prize £50 gift vouchers.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
295,Milan Standard TV Unit Join our mailing list and you might be lucky enough to win one of our monthly prize £50 gift vouchers.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
296,Milan Large Coffee Table Join our mailing list and you might be lucky enough to win one of our monthly prize £50 gift vouchers.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
297,"Nadia Console The outer carcass and flat panel doors are made from a fibre board with American oak veneer, which can be stained to suit your interior aesthetic. The out carcass uses a neat mitre join on all exposed edges, with fixed flat panel internal shelving. Doors use high quality Blum hinges.","B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
298,"Crop Stool > 750mm The Crop stool features a round solid timber seat gently chamfered and aligning with a powder-coated aluminium accent plate. The stool’s defining feature is a pinned bridle joint securing legs to rails which is delicately sliced – or cropped – to expose the end grain. The stool also features a solid 16mm timber foot rail. All stools are intricately hand-assembled, sanded and polished. The range of Crop stools a made from solid American Oak.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
299,"Lucie Dining Chair – Upholstered minimal design. Featuring gentle curves and intricate joinery carved from solid timber, the Lucie dining chair is a pleasure to run your hand and eye over.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
300,"Sim Dining Table Solid 30mm thick timber top, featuring 5° angle chamfer on all outer edges and a radius on all corners. Solid timber base, featuring splayed legs and rounded outer corners.","B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
301,Scacchi Pendant | Medium,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
302,Candor Pendant | 4 Light,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
303,"Marmo Pendant | 3.15""","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
304,Deroga Affair Pendant | Medium,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
305,Coastal Living Parasol Wall Sconce,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
306,Houston Wall Sconce,"B-PRODUCT,I-PRODUCT,I-PRODUCT"
307,Southern Living Mercantile Wall Sconce,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
308,Amber Series Soy Wax Candles | Spruce + Amber,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
309,"Ball Chair The Ball Chair can be found in the collections of design museums around the world and it has starred in several movies, music videos and magazine covers.","B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
310,"Formula “To sit in the Formula is a great comfort. You can rock backwards and forwards, and let your imagination take you away. The back and armrests are key – when you look at a Formula 1 car there are two very wide 'armrests' on either side of the driver, and a high headrest. Take away the wheels, and what is left is clearly a Formula chair – just perhaps not as fast as the car.”","B-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
311,"Pastil “I thought, there is a lot of empty, cushioned space sent around the world inside the Ball chair. A new round chair would fit in this void, and so the diameter of the Pastil is the same as the opening of the Ball chair. It is amazing how comfortable it is to sit in such a shiny, oversized ‘sweetie’. It is made from fibreglass, which means it is suited to inside and outdoors pursuits.”","B-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
312,The Ball Chair,"B-PRODUCT,I-PRODUCT,I-PRODUCT"
313,"60"" Traditional Style Cherry Wood Hopkinton Bathroom Sink Vanity With Baltic Brown Top GD-4437SB-60 Built for lasting durability and style, this vanity offers ample storage with eight fully functional drawers, each equipped with full-extension ball-bearing drawer glides for smooth access. The natural color drawer interiors add an extra layer of sophistication and charm to this remarkable piece.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
314,"42"" Benton Collection Classic style antique white Morton Bathroom Sink Vanity CF-2815W-AW-42 Timeless Traditional Style: The antique white finish and decorative carved scrolling leaf and turned legs create a classic, traditional look that will never go out of style.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
315,"42"" Benton Collection Champagne Gold finish Annka 2 doors hall chect model # HFZ251 Give us a call if you would like to get the discount code or more information.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
316,"32"" Benton Collection Onyx counter top Verdana Vessel Sink Bathroom Vanity BWV-026 Medium Brown Finish Cabinet: The all-wood construction with birch patterned veneering in a medium brown finish offers both durability and style.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
317,"Marie Media Cabinet - 111181 We created Hedge House to elevate the everyday in your life. Through personal relationships and close collaboration with our craftsmen, we maintain an unmatched standard of quality and consistency.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
318,Ventura Nightstand Please allow 8-12 weeks for your order to arrive. Contact us with your shipping zip code and order details to confirm your lead time.,"B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
319,Avers Dresser Please allow 8-12 weeks for your order to arrive. Contact us with your shipping zip code and order details to confirm your lead time.,"B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
320,Garfield Bed Please allow 8-12 weeks for your order to arrive. Contact us with your shipping zip code and order details to confirm your lead time.,"B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
321,Tina Cocktail Table,"B-PRODUCT,I-PRODUCT,I-PRODUCT"
322,Goat Skull Porcelain Sculpture,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
323,"Sugarboo Art Print: Love You x Forever The whimsical prints blend well with all aesthetics as they are small reminders of love and happiness. It's wood canvas will sit perfectly on a book shelf or counter top, but also made for wall hanging.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
324,Sugarboo Art Print: To My Sweet Darlings,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT"
325,HM-680-347 - Hammond Corner Curio The manufacturer only allows certain pricing given on the internet or phone. Visit our store for the biggest discount!,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
326,HM-680-485 - Dominic Corner Curio The manufacturer only allows certain pricing given on the internet or phone. Visit our store for the biggest discount!,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
327,HM-680-288 - Chesterfield II Curio The manufacturer only allows certain pricing given on the internet or phone. Visit our store for the biggest discount!,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
328,SD-2121DC2 - Santa Fe Rustic Sofa Mate Table NOTE: We are unable to ship these. They are available for in-store pick up at our store in Arizona - but call first to make sure of stock availability.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
329,Traditional Indian Pirogue Free Standing Shelf Impart a bit of history in your home with our Traditional Indian Pirogue freestanding shelf. Have this beautifully displayed in your home or office. The frame rests on a wooden base with four interior shelves. The natural wood finish brings out the character of the interior of the pirogue while the back of the boat commands attention with a gorgeous patina finish. This piece would work well in a vintage-inspired design scheme.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
330,"Calabash Lamp Calabash is a fruit grown throughout Africa, Asia, and Central and South America. Widely known for its healing powers, it is commonly referred to as 'The Miracle Fruit.","B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
331,Audrey Diffuser Collection We endevour to dispatch all large Furniture Items within 2 days of purchase. With a maximum of 6 days delivery nationwide Ireland,"B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
332,Gift Wrapping Full tracking in place. Delivery to your preferred Room. Please always double check dimensions for easy access.,"B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
333,"Classic Round Steel Chair One of the most ideal approaches to get some French Industrial Style is through the Marais Chair. Initially delivered by Tolix in 1934, this aluminum magnificence fits into each room in the house and for all intents and purposes any style. Sheet steel with epoxy varnish or powder covering. No two are precisely indistinguishable. Comfortable dining seating is a must for entertaining outside, particularly when your supper gatherings incorporate long discussions with friends. These chairs look a lot more comfortable than they do. Get it now and incorporate a classic look with a modern twist.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
334,"Courcelles provides soft but firm support. It can be unfolded into a lounger easily, providing an additional sleeping space for guests.","B-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
335,Bel Air We offer free interior design consultations. Feel free to contact us with any questions you may have about our products and how they fit into your space!,"B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
336,"Chatelet The elegant sofa chair comes in a variety of colours. Complement your room with your very own Chatelet, order today!","B-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
337,Lui Volto Occhio takes its inspiration from just one source: the sun itself. The quality of light produced by our new »high color« LEDs comes very close to reaching this ideal: Color rendering has as much nuance and depth as it does in nature itself.,"B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
338,Mito Alto Side 100 We offer free interior design consultations. Feel free to contact us with any questions you may have about our products and how they fit into your space!,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
339,Mito Raggio Occhio takes its inspiration from just one source: the sun itself. The quality of light produced by our new »high color« LEDs comes very close to reaching this ideal: Color rendering has as much nuance and depth as it does in nature itself.,"B-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
340,Mito Sfera SU 60 Occhio takes its inspiration from just one source: the sun itself. The quality of light produced by our new »high color« LEDs comes very close to reaching this ideal: Color rendering has as much nuance and depth as it does in nature itself.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
341,"Umbel Concrete Vase Standing at a height of 22cm, this decorative concrete plant pot is the perfect size for holstering a host of your favourite house plants and flowers.","B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
342,"Wattle Spotted Cotton Napkin Woven out of 100% cotton, these fluffy napkins sport an eye-catching black and white design which differs from side to side.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
343,Aska Stoneware Pitcher Charcoal Grey This 1 ltr capacity jug is finished in an elegant matte grey textured finish on the outside and a smooth speckled light grey finish on the inside.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
344,Jord Stoneware Milk Jug Natural Sand Some of the most beautiful items around the home don’t have to be the largest. The Jord small stoneware milk jug comes in a petite little form that complements its larger stoneware pitcher counterpart perfectly when styled together.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
345,"48 Hour Sale ( LAST 1 DAY ) Showroom GIANT DEALS.) ( October 16 to 22 , 2023, 10 am to 7 pm ) STOREWIDE SALE , Extra 10% Off / Up to 70% OFF CLEARANCE. Free Delivery.","B-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
346,"Madeleine Bar Table Solid Wood Live Edge Nordic Style ( LAST 1 DAY ) Showroom GIANT DEALS.) ( October 16 to 22 , 2023, 10 am to 7 pm ) STOREWIDE SALE , Extra 10% Off / Up to 70% OFF CLEARANCE. Free Delivery.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
347,"Lucy Boston Hilton Bed American Classic Solid Wood ( Select from 2 Size 2 Color ) ( LAST 1 DAY ) Showroom GIANT DEALS.) ( October 16 to 22 , 2023, 10 am to 7 pm ) STOREWIDE SALE , Extra 10% Off / Up to 70% OFF CLEARANCE. Free Delivery.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
348,"ROWAN MATEO Nordic Wooden Storage Bed Pure Solid Wood ( LAST 1 DAY ) Showroom GIANT DEALS.) ( October 16 to 22 , 2023, 10 am to 7 pm ) STOREWIDE SALE , Extra 10% Off / Up to 70% OFF CLEARANCE. Free Delivery.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
349,"Tanner Armchair - White Please note that as our leather is cow skin and a completely natural product that blemishes, markings and imperfections may be present within each piece of leather, which in our humble opinion adds to the beauty of the product.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
350,"Tanner Dining Chair - White Please note that as our leather is cow skin and a completely natural product that blemishes, markings and imperfections may be present within each piece of leather, which in our humble opinion adds to the beauty of the product.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
351,"Tanner Armchair - Rose Blush Please note that as our leather is cow skin and a completely natural product that blemishes, markings and imperfections may be present within each piece of leather, which in our humble opinion adds to the beauty of the product.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
352,"Tanner Dining Chair - Rose Blush Please note that as our leather is cow skin and a completely natural product that blemishes, markings and imperfections may be present within each piece of leather, which in our humble opinion adds to the beauty of the product.","B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
353,Orbital - Wall Art Sculpture Please refer to product specifications for the assembly requirements in product description for level status recommended for each product.,"B-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,I-PRODUCT,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O"
